answerResultLength,answerSetSize,answerSet_0,answerSet_1,brevity,combinedF1,errorF1Format,errorF1Minor,errorF1Spaces,errorGreaterThan,errorHttp,errorNumber,errorQuotationMark,f1,fixedF1,fixedPrecision,fixedRecall,lastAnswer,modelId,precision,recall,relaxedF1,relaxedPrecision,relaxedRecall,resultFilename,startTime,taskId,taskLabel,taskVersion,testUid,trimF1,trimPrecision,trimRecall
1.0,1.0,1,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:27:47.035423,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:27:49.539906,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:27:52.717924,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:27:55.292949,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:27:57.467054,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:27:59.603277,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:02.303296,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:05.132781,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:08.143364,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:11.278617,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:15.039566,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:18.572683,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:20.102570,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:21.825054,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:23.324213,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:24.756727,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:26.215285,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:27.879744,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:29.546093,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:31.107775,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:32.699042,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:34.220148,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:36.040841,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:37.712480,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:39.233978,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:40.754492,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:42.297827,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:43.905198,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:45.351599,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:46.803310,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:48.241712,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Haiku,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:49.797034,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Haiku,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:51.158773,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 3 Haiku,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:52.332237,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Haiku,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:53.815960,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,2,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Claude 3 Haiku,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:54.880615,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,0.0,0.0,0.0
1.0,1.0,:chiefResearchOfficer,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Haiku,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:56.067088,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Haiku,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:57.235275,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 3 Haiku,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:58.504349,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Haiku,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:28:59.715474,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,2,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Claude 3 Haiku,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:29:01.032591,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,0.0,0.0,0.0
1.0,1.0,:chiefResearchOfficer,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Haiku,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:29:02.220801,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Haiku,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:29:03.575554,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,3,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Claude 3 Haiku,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:29:04.926545,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,0.0,0.0,0.0
2.0,2.0,Anne,Bob,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Haiku,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:29:06.310750,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,2,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Claude 3 Haiku,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:29:07.510937,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,0.0,0.0,0.0
1.0,1.0,:chiefResearchOfficer,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Haiku,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:29:08.668789,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Haiku,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:29:09.742012,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 3 Haiku,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:29:10.888330,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Haiku,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:29:12.084923,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,2,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Claude 3 Haiku,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_22-26-41_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:29:13.297408,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,0.0,0.0,0.0
1.0,1.0,:chiefResearchOfficer,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,GPT3.5 2024/01,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-31-56_result_ModelGpt-Sparql2AnswerListOrganizational-10x.json,2024-05-07T22:31:56.667575,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,GPT3.5 2024/01,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-31-56_result_ModelGpt-Sparql2AnswerListOrganizational-10x.json,2024-05-07T22:31:58.081661,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,GPT3.5 2024/01,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-31-56_result_ModelGpt-Sparql2AnswerListOrganizational-10x.json,2024-05-07T22:31:58.660355,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,"""Anne"" ","""Bob""",0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,"""Anne"" 
""Bob""",GPT3.5 2024/01,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-31-56_result_ModelGpt-Sparql2AnswerListOrganizational-10x.json,2024-05-07T22:31:59.177674,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,0.0,0.0,0.0
1.0,1.0,1,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,GPT3.5 2024/01,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-31-56_result_ModelGpt-Sparql2AnswerListOrganizational-10x.json,2024-05-07T22:31:59.922274,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,GPT3.5 2024/01,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-31-56_result_ModelGpt-Sparql2AnswerListOrganizational-10x.json,2024-05-07T22:32:04.543324,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
